SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),23 Florence St,Brockton,MA,02301,299900,6,2.0,Brockton,1809,3920,1925,41,166,,Active,,,http://www.redfin.com/MA/Brockton/23-Florence-St-02301/home/16317528,MLS PIN,72195506,N,Y,42.0723537,-71.0197049
MLS Listing,,Multi-Family (2-4 Unit),23 Bennett St,Beverly,MA,01915,400000,9,3.5,Beverly,4113,2635,1900,41,97,,Active,,,http://www.redfin.com/MA/Beverly/23-Bennett-St-01915/home/8210350,MLS PIN,72195389,N,Y,42.5572888,-70.8821356
MLS Listing,,Multi-Family (2-4 Unit),36-38 Murdock Ave,Quincy,MA,02169,609900,4,2.0,Quincy,1960,4569,1905,41,311,,Active,,,http://www.redfin.com/MA/Quincy/38-Murdock-Ave-02169/home/113251344,MLS PIN,72195357,N,Y,42.2475537,-70.9846419
MLS Listing,,Multi-Family (2-4 Unit),83 Summit St,Rockland,MA,02370,499900,6,4.0,Rockland,2438,14244,1860,41,205,,Active,,,http://www.redfin.com/MA/Rockland/83-Summit-St-02370/home/14811986,MLS PIN,72195168,N,Y,42.1400578,-70.9161854
MLS Listing,,Multi-Family (2-4 Unit),173-175 South St,Plainville,MA,02762,675000,6,4.0,Plainville,2100,23077,1900,42,321,,Active,,,http://www.redfin.com/MA/Plainville/175-South-St-02762/home/8915063,MLS PIN,72194880,N,Y,42.008461,-71.3379121
MLS Listing,,Multi-Family (2-4 Unit),110 Laurel St,Malden,MA,02148,729900,6,4.0,Maplewood,3490,11308,1910,43,209,,Active,,,http://www.redfin.com/MA/Malden/110-Laurel-St-02148/home/11418012,MLS PIN,72194857,N,Y,42.4328544,-71.0438207
MLS Listing,,Multi-Family (5+ Unit),279 North St,Boston,MA,02113,2400000,8,5.0,North End,3760,4700,1900,43,638,,Active,,,http://www.redfin.com/MA/Boston/279C-North-St-02113/home/141097244,MLS PIN,72194763,N,Y,42.364005,-71.051648
MLS Listing,,Multi-Family (2-4 Unit),308-310 Water St,Quincy,MA,02169,799900,4,4.0,Quincy,3094,6468,1980,43,259,,Active,,,http://www.redfin.com/MA/Quincy/310-Water-St-02169/home/139915035,MLS PIN,72194756,N,Y,42.2413692,-71.0107555
MLS Listing,,Multi-Family (2-4 Unit),20-22 High St,Waltham,MA,02453,1600000,10,6.0,Waltham,7166,8105,1890,43,223,,Active,,,http://www.redfin.com/MA/Waltham/22-High-St-02453/home/139985822,MLS PIN,72194711,N,Y,42.3676819,-71.2364991
MLS Listing,,Multi-Family (2-4 Unit),18 Haskell St,Beverly,MA,01915,869000,8,3.0,Beverly,4018,27400,1900,44,216,,Active,,,http://www.redfin.com/MA/Beverly/18-Haskell-St-01915/home/8222138,MLS PIN,72194586,N,Y,42.562733,-70.8206849
MLS Listing,,Multi-Family (2-4 Unit),51 River St,North Attleboro,MA,02760,259900,4,2.0,North Attleboro,1958,5117,1880,44,133,,Active,,,http://www.redfin.com/MA/North-Attleborough/51-River-St-02760/home/16058391,MLS PIN,72194510,N,Y,41.9869105,-71.3273419
MLS Listing,,Multi-Family (2-4 Unit),29-31 Tufts Ave,Everett,MA,02149,1194900,9,3.0,Everett,3267,4404,1890,44,366,,Active,,,http://www.redfin.com/MA/Everett/31-Tufts-Ave-02149/home/140553376,MLS PIN,72194465,N,Y,42.4062893,-71.0586403
MLS Listing,,Multi-Family (2-4 Unit),237-239 Wessagussett Rd,Weymouth,MA,02191,766000,3,2.0,Weymouth,2189,3180,1908,44,350,,Active,,,http://www.redfin.com/MA/Weymouth/239-Wessagussett-Rd-02191/unit-2/home/138470998,MLS PIN,72194452,N,Y,42.249642,-70.9462396
MLS Listing,,Multi-Family (2-4 Unit),93 ARLINGTON St,Boston,MA,02136,449900,4,2.0,Boston,2026,4720,1870,44,222,,Active,,,http://www.redfin.com/MA/Boston/93-Arlington-St-02136/home/9126416,MLS PIN,72194295,N,Y,42.2621537,-71.1190893
MLS Listing,,Multi-Family (2-4 Unit),80 Conant St,Revere,MA,02151,655995,4,2.5,Revere,2607,6882,1975,45,252,,Active,,,http://www.redfin.com/MA/Revere/80-Conant-St-02151/home/9044992,MLS PIN,72193860,N,Y,42.4196664,-71.0137291
MLS Listing,,Multi-Family (2-4 Unit),28 Lynnfield St,Lynn,MA,01904,389900,5,2.0,Lynn,1979,3244,1920,45,197,,Active,,,http://www.redfin.com/MA/Lynn/28-Lynnfield-St-01904/home/11542189,MLS PIN,72193643,N,Y,42.4855818,-70.9620765
MLS Listing,,Multi-Family (2-4 Unit),12 Connecticut Pl,Brockton,MA,02301,339999,6,2.0,Brockton,2423,7275,1890,45,140,,Active,,,http://www.redfin.com/MA/Brockton/12-Connecticut-Pl-02301/home/16325065,MLS PIN,72193550,N,Y,42.0758051,-71.0292437
MLS Listing,,Multi-Family (2-4 Unit),15 PASADENA Rd,Boston,MA,02121,650000,6,3.0,Dorchester,3767,5075,1927,45,173,,Active,,,http://www.redfin.com/MA/Boston/15-Pasadena-Rd-02121/home/9077498,MLS PIN,72193244,N,Y,42.3052881,-71.0823317
MLS Listing,,Multi-Family (2-4 Unit),27 W Tremlett,Boston,MA,02124,790000,4,3.0,Dorchester's Codman Square,1990,2500,2017,46,397,,Active,,,http://www.redfin.com/MA/Boston/27-W-Tremlett-St-02124/home/40001148,MLS PIN,72192855,N,Y,42.2944161,-71.0733955
MLS Listing,,Multi-Family (2-4 Unit),31 Horace St,Somerville,MA,02144,4999999,3,2.0,Somerville,1170,1905,1900,50,4274,,Active,,,http://www.redfin.com/MA/Somerville/31-Horace-St-02143/home/8738848,MLS PIN,72191805,N,Y,42.3753475,-71.089214
MLS Listing,,Multi-Family (2-4 Unit),354 Beale St,Quincy,MA,02170,958000,6,5.0,Quincy,3537,13243,1890,51,271,,Active,,,http://www.redfin.com/MA/Quincy/354-Beale-St-02170/home/8994642,MLS PIN,72191713,N,Y,42.260111,-71.0289289
MLS Listing,,Multi-Family (2-4 Unit),6 Deering Rd,Boston,MA,02126,749000,9,3.0,Mattapan,3623,4049,1900,51,207,,Active,,,http://www.redfin.com/MA/Boston/6-Deering-Rd-02126/home/9159363,MLS PIN,72191539,N,Y,42.2836118,-71.0923317
MLS Listing,,Multi-Family (2-4 Unit),22 Chestnut Ave,Boston,MA,02130,1539000,9,3.0,Jamaica Plain,2948,2400,1905,51,522,,Active,,,http://www.redfin.com/MA/Boston/22-Chestnut-Ave-02130/home/9142990,MLS PIN,72191262,N,Y,42.3214527,-71.102273
MLS Listing,,Multi-Family (2-4 Unit),74 Liberty,Taunton,MA,02718,339000,5,2.5,Taunton,2374,18295,1920,52,143,,Active,,,http://www.redfin.com/MA/Taunton/74-Liberty-St-02718/home/16106694,MLS PIN,72190943,N,Y,41.874393,-71.0276257
MLS Listing,,Multi-Family (2-4 Unit),20 Highland St,Attleboro,MA,02703,259900,4,2.0,Attleboro,2080,3149,1912,53,125,,Active,,,http://www.redfin.com/MA/Attleboro/20-Highland-St-02703/home/15974202,MLS PIN,72190706,Y,Y,41.942439,-71.2878808
MLS Listing,,Multi-Family (5+ Unit),725-735 Adams St,Boston,MA,02122,24000000,99,148.5,Dorchester's Ashmont,76100,62891,1968,53,315,,Active,,,http://www.redfin.com/MA/Boston/735-Adams-St-02122/home/9097382,MLS PIN,72190599,N,Y,42.2843693,-71.0568057
MLS Listing,,Multi-Family (2-4 Unit),43 Rossetter St,Boston,MA,02124,499000,6,2.5,Boston,2236,3736,1905,53,223,,Active,,,http://www.redfin.com/MA/Boston/43-Rosseter-St-02121/home/9074980,MLS PIN,72190562,N,Y,42.303861,-71.0754864
MLS Listing,,Multi-Family (2-4 Unit),58-60 Sherman Rd,Dedham,MA,02026,679900,4,3.0,Dedham,2712,11166,1915,53,251,,Active,,,http://www.redfin.com/MA/Dedham/60-Sherman-Rd-02026/home/8875053,MLS PIN,72190505,N,Y,42.228541,-71.140553
MLS Listing,,Multi-Family (2-4 Unit),218 Battles St,Brockton,MA,02301,279900,4,2.0,Brockton,2351,10890,1925,53,119,,Active,,,http://www.redfin.com/MA/Brockton/218-Battles-St-02301/home/16327488,MLS PIN,72190288,N,Y,42.0976473,-71.0295351
MLS Listing,,Multi-Family (2-4 Unit),511 Cabot St,Beverly,MA,01915,399900,4,2.5,Beverly,2038,2868,1900,54,196,,Active,,,http://www.redfin.com/MA/Beverly/511-Cabot-St-01915/home/8224543,MLS PIN,72189944,N,Y,42.5667702,-70.8871534
MLS Listing,,Multi-Family (2-4 Unit),24-26 Charnock,Beverly,MA,01915,559000,5,2.0,Beverly,2360,6132,1887,55,237,,Active,,,http://www.redfin.com/MA/Beverly/26-Charnock-St-01915/home/133394667,MLS PIN,72189404,N,Y,42.5519492,-70.876264
MLS Listing,,Multi-Family (2-4 Unit),46 Adams Ave,Everett,MA,02149,659900,6,3.0,Everett,2675,3376,1900,57,247,,Active,,,http://www.redfin.com/MA/Everett/46-Adams-Ave-02149/home/8530123,MLS PIN,72188974,N,Y,42.4150209,-71.0385656
MLS Listing,,Multi-Family (2-4 Unit),378 Summer St,Lynn,MA,01905,429900,7,3.0,Lynn,3019,5894,1780,57,142,,Active,,,http://www.redfin.com/MA/Lynn/378-Summer-St-01905/home/11580841,MLS PIN,72188961,N,Y,42.459811,-70.96178
MLS Listing,,Multi-Family (5+ Unit),593-593A Summer St,Lynn,MA,01905,849900,12,7.5,Lynn,5613,5356,1900,57,151,,Active,,,http://www.redfin.com/MA/Lynn/593-593A-Summer-St-01905/home/131615414,MLS PIN,72188957,N,Y,42.458208,-70.972215
MLS Listing,,Multi-Family (2-4 Unit),574 N Main St,Brockton,MA,02301,389999,4,3.0,Brockton,3690,3230,1920,58,106,,Active,,,http://www.redfin.com/MA/Brockton/574-N-Main-St-02301/home/131102834,MLS PIN,72188838,N,Y,42.0974306,-71.0199066
MLS Listing,,Multi-Family (2-4 Unit),10 Montgomery Ave,Somerville,MA,02145,1125000,8,4.0,Somerville,3827,3100,1890,58,294,,Active,,,http://www.redfin.com/MA/Somerville/10-Montgomery-Ave-02145/home/8731236,MLS PIN,72188783,N,Y,42.3900199,-71.0902901
MLS Listing,,Multi-Family (2-4 Unit),14 Wilmore St,Boston,MA,02126,659900,6,3.0,Boston,3586,2709,1905,58,184,,Active,,,http://www.redfin.com/MA/Boston/14-Wilmore-St-02126/home/9154167,MLS PIN,72188708,N,Y,42.2781857,-71.0924941
MLS Listing,,Multi-Family (2-4 Unit),14 Coral Avenue,Winthrop,MA,02152,499900,4,2.0,Winthrop,1784,5000,1900,58,280,,Active,,,http://www.redfin.com/MA/Winthrop/14-Coral-Ave-02152/home/11517092,MLS PIN,72188667,N,Y,42.3791853,-70.9742931
MLS Listing,,Multi-Family (2-4 Unit),14 Hathaway St,Lynn,MA,01905,584000,8,3.0,Lynn,3738,3740,,58,156,,Active,,,http://www.redfin.com/MA/Lynn/14-Hathaway-St-01905/home/11582143,MLS PIN,72188492,N,Y,42.4570054,-70.9697886
MLS Listing,,Multi-Family (2-4 Unit),106 Brook Rd,Milton,MA,02186,649000,4,2.0,Milton,2354,4490,1920,58,276,,Active,,,http://www.redfin.com/MA/Milton/106-Brook-Rd-02186/home/8898530,MLS PIN,72188481,N,Y,42.2623834,-71.0942654
MLS Listing,,Multi-Family (2-4 Unit),84-86 Park Ave,Whitman,MA,02382,579900,5,3.0,Whitman,3038,14340,1900,59,191,,Active,,,http://www.redfin.com/MA/Whitman/86-Park-Ave-02382/home/130148815,MLS PIN,72188186,N,Y,42.0836754,-70.9351777
MLS Listing,,Multi-Family (2-4 Unit),18 Vernon St,Taunton,MA,02780,235900,5,3.0,Taunton,2074,3920,1900,59,114,,Active,,,http://www.redfin.com/MA/Taunton/18-Vernon-St-02780/home/16107938,MLS PIN,72187699,N,Y,41.8968141,-71.1041817
MLS Listing,,Multi-Family (2-4 Unit),497 Thacher,Attleboro,MA,02703,325000,6,3.0,Attleboro,4021,27199,1900,59,81,,Active,,,http://www.redfin.com/MA/Attleboro/497-Thacher-St-02703/home/129792122,MLS PIN,72187613,Y,Y,41.9341682,-71.3045259
MLS Listing,,Multi-Family (2-4 Unit),117 Linwood Ave,Newton,MA,02460,939000,4,2.0,Newtonville,2362,4962,1910,60,398,,Active,,,http://www.redfin.com/MA/Newton/117-Linwood-Ave-02460/home/11413987,MLS PIN,72187257,N,Y,42.3625381,-71.204629
MLS Listing,,Multi-Family (2-4 Unit),31 Quincy St,Quincy,MA,02169,649900,4,2.0,South Quincy,2400,8365,1890,60,271,,Active,,,http://www.redfin.com/MA/Quincy/31-Quincy-St-02169/home/8958735,MLS PIN,72186978,N,Y,42.2424995,-71.0063654
MLS Listing,,Multi-Family (2-4 Unit),43 Pleasant St,Quincy,MA,02169,649000,5,3.0,Quincy,2177,7437,1900,60,298,,Active,,,http://www.redfin.com/MA/Quincy/43-Pleasant-St-02169/home/11496683,MLS PIN,72186953,N,Y,42.2427574,-71.0071186
MLS Listing,,Multi-Family (2-4 Unit),21 Essex St,Boston,MA,02129,1500000,4,4.0,Charlestown,2327,1004,,60,645,,Active,,,http://www.redfin.com/MA/Boston/21-Essex-St-02129/home/9058249,MLS PIN,72186918,N,Y,42.3792525,-71.0697327
MLS Listing,,Multi-Family (2-4 Unit),59 Linden St,Whitman,MA,02382,479900,5,3.0,Whitman,3000,8250,1895,60,160,,Active,,,http://www.redfin.com/MA/Whitman/59-Linden-St-02382/home/16456501,MLS PIN,72186913,N,Y,42.0794395,-70.9294504
MLS Listing,,Multi-Family (2-4 Unit),18 Seaver St,Brockton,MA,02301,379900,4,2.0,Brockton,2288,7187,1912,60,166,,Active,,,http://www.redfin.com/MA/Brockton/18-Seaver-St-02301/home/16325821,MLS PIN,72186877,N,Y,42.086812,-71.036973
MLS Listing,,Multi-Family (5+ Unit),630 Washington St,Boston,MA,02111,25000000,56,56.0,Financial District,57968,8611,1850,60,431,,Active,,,http://www.redfin.com/MA/Boston/630-Washington-St-02111/home/110301022,MLS PIN,72186527,N,Y,42.3522331,-71.0623864
MLS Listing,,Multi-Family (2-4 Unit),6-8 Codman St,Boston,MA,02124,569900,5,2.0,Dorchester,2464,8401,1920,61,231,,Active,,,http://www.redfin.com/MA/Boston/8-Codman-St-02124/home/17545446,MLS PIN,72185357,N,Y,42.2784493,-71.0743116
MLS Listing,,Multi-Family (2-4 Unit),21 Sumner St,North Attleboro,MA,02760,379900,6,2.5,North Attleboro,2946,12571,1890,61,129,,Active,,,http://www.redfin.com/MA/North-Attleborough/21-Sumner-St-02760/home/16056802,MLS PIN,72185196,N,Y,41.9843301,-71.3410303
MLS Listing,,Multi-Family (2-4 Unit),13-14 Parker Ct,Attleboro,MA,02703,264500,4,2.0,Attleboro,1774,3913,1900,61,149,,Active,,,http://www.redfin.com/MA/Attleboro/13-Parker-Ct-02703/home/15973769,MLS PIN,72185146,N,Y,41.9376917,-71.280323
MLS Listing,,Multi-Family (2-4 Unit),23-25 Williams St,Waltham,MA,02453,579000,6,3.0,Waltham,3112,6687,1880,61,186,,Active,,,http://www.redfin.com/MA/Waltham/25-Williams-St-02453/home/11812847,MLS PIN,72185141,N,Y,42.3735223,-71.2425837
MLS Listing,,Multi-Family (2-4 Unit),26 Sheafe St,Brookline,MA,02467,1195000,4,2.0,Brookline,2112,3144,1927,61,566,,Active,,,http://www.redfin.com/MA/Brookline/26-Sheafe-St-02467/home/11499453,MLS PIN,72185042,N,Y,42.3224411,-71.1646273
MLS Listing,,Multi-Family (2-4 Unit),23 Holbrook Ave,Brockton,MA,02301,489900,6,3.0,Brockton,3000,7405,1872,61,163,,Active,,,http://www.redfin.com/MA/Brockton/23-Holbrook-Ave-02301/home/16322328,MLS PIN,72184956,N,Y,42.1007353,-71.023378
MLS Listing,,Multi-Family (5+ Unit),499-Lot2 Thacher St,Attleboro,MA,02703,425000,6,3.0,Attleboro,4021,69223,1900,62,106,,Active,,,http://www.redfin.com/MA/Attleboro/499-Thacher-St-02703/home/15973061,MLS PIN,72184682,Y,Y,41.9344324,-71.3046852
MLS Listing,,Multi-Family (2-4 Unit),34 Gardner St,Chelsea,MA,02150,999000,6,4.0,Chelsea,4644,3903,1920,62,215,,Active,,,http://www.redfin.com/MA/Chelsea/34-Gardner-St-02150/home/9013241,MLS PIN,72184668,N,Y,42.3991339,-71.0294536
MLS Listing,,Multi-Family (2-4 Unit),20-22 BROOKLINE St,Watertown,MA,02472,1100000,6,3.0,Watertown,2600,7670,1930,62,423,,Active,,,http://www.redfin.com/MA/Watertown/22-Brookline-St-02472/home/77532895,MLS PIN,72184347,N,Y,42.3818034,-71.1986831
MLS Listing,,Multi-Family (2-4 Unit),6-8 echo grove Ave,Lynn,MA,01905,599998,8,3.0,Lynn,3384,8000,1900,65,177,,Active,,,http://www.redfin.com/MA/Lynn/8-Echo-Grove-Ave-01905/home/124846314,MLS PIN,72183817,N,Y,42.4603602,-70.9782818
MLS Listing,,Multi-Family (2-4 Unit),7-9 YUILL Cir,Boston,MA,02136,950000,6,2.5,Hyde Park's Readville,2304,4000,1902,65,412,,Active,,,http://www.redfin.com/MA/Boston/9-Yuill-Cir-02136/home/124519035,MLS PIN,72183510,N,Y,42.2370808,-71.1308693
MLS Listing,,Multi-Family (5+ Unit),50-56 Phipps St,Quincy,MA,02169,1496800,11,8.0,Quincy,6690,8918,1945,66,224,,Active,,,http://www.redfin.com/MA/Quincy/56-Phipps-St-02169/home/113250352,MLS PIN,72183252,N,Y,42.2427359,-71.0010583
MLS Listing,,Multi-Family (5+ Unit),21 -23 NELSON St,Quincy,MA,02169,849900,4,5.0,West Quincy,2808,9700,1915,66,303,,Active,,,http://www.redfin.com/MA/Quincy/23-Nelson-St-02169/home/123715919,MLS PIN,72182861,N,Y,42.2444669,-71.0186144
MLS Listing,,Multi-Family (5+ Unit),143 Canal St,Salem,MA,01970,1249000,15,9.0,Salem,4739,7266,1900,67,264,,Active,,,http://www.redfin.com/MA/Salem/143-Canal-St-01970/home/8390873,MLS PIN,72182392,N,Y,42.5082738,-70.8958747
MLS Listing,,Multi-Family (2-4 Unit),66-68 Spring St,Cohasset,MA,02025,679000,6,2.0,Cohasset,3266,9158,1880,67,208,,Active,,,http://www.redfin.com/MA/Cohasset/68-Spring-St-02025/home/122925280,MLS PIN,72182356,N,Y,42.2361713,-70.7993324
MLS Listing,,Multi-Family (2-4 Unit),2 Windsor Rd,Somerville,MA,02144,1695000,6,3.0,Davis Square,3231,3331,1915,67,525,,Active,,,http://www.redfin.com/MA/Somerville/2-Windsor-Rd-02144/home/8701551,MLS PIN,72182053,N,Y,42.3927176,-71.1153712
MLS Listing,,Multi-Family (5+ Unit),10-16 East St,Mansfield,MA,02048,1375000,11,9.0,Mansfield,6752,13075,1900,67,204,,Active,,,http://www.redfin.com/MA/Mansfield/16-East-St-02048/unit-3/home/16028154,MLS PIN,72181648,N,Y,42.024934,-71.2158819
MLS Listing,,Multi-Family (2-4 Unit),3 Oliver Pl,Everett,MA,02149,579000,6,2.0,Everett,2296,7497,1900,68,252,,Active,,,http://www.redfin.com/MA/Everett/3-Oliver-Pl-02149/home/8518782,MLS PIN,72181096,N,Y,42.4064952,-71.0485845
MLS Listing,,Multi-Family (2-4 Unit),549-551 Broad St,Weymouth,MA,02189,479900,6,2.5,East Weymouth,2160,5793,1868,69,222,,Active,,,http://www.redfin.com/MA/Weymouth/551-Broad-St-02189/home/120734106,MLS PIN,72180806,N,Y,42.2175721,-70.9372551
MLS Listing,,Multi-Family (2-4 Unit),2-4 Bentham Rd,Boston,MA,02122,699000,7,3.0,Boston,3016,3459,1905,69,232,,Active,,,http://www.redfin.com/MA/Boston/4-Bentham-Rd-02122/home/113251048,MLS PIN,72180525,N,Y,42.3033485,-71.0640499
MLS Listing,,Multi-Family (2-4 Unit),38-40 Harding Ave,Malden,MA,02148,899000,10,9.0,Malden,3375,3377,1900,70,266,,Active,,,http://www.redfin.com/MA/Malden/38-40-Harding-Ave-02148/home/11408990,MLS PIN,72180199,N,Y,42.4297771,-71.0576002
MLS Listing,,Multi-Family (2-4 Unit),3907 Washington St,Boston,MA,02131,1125000,9,3.0,Jamaica Plain,3204,3825,1905,72,351,,Active,,,http://www.redfin.com/MA/Boston/3907-Washington-St-02131/home/9225776,MLS PIN,72179769,N,Y,42.2950596,-71.1192944
MLS Listing,,Multi-Family (2-4 Unit),112 Marginal St,Boston,MA,02128,1000000,4,2.0,East Boston's Jeffries Point,2164,2856,1900,72,462,,Active,,,http://www.redfin.com/MA/Boston/112-Marginal-St-02128/home/11835291,MLS PIN,72179573,N,Y,42.3659523,-71.0369455
MLS Listing,,Multi-Family (2-4 Unit),36 Ormond St,Boston,MA,02126,600000,6,3.5,Boston,3439,9210,1904,72,174,,Active,,,http://www.redfin.com/MA/Boston/36-Ormond-St-02126/home/9161141,MLS PIN,72179504,N,Y,42.281176,-71.0938432
MLS Listing,,Multi-Family (2-4 Unit),53 Silver St,Quincy,MA,02169,598000,4,2.0,Quincy Point,1682,7751,1890,73,356,,Active,,,http://www.redfin.com/MA/Quincy/53-Silver-St-02169/home/8939008,MLS PIN,72179283,N,Y,42.2504093,-70.9806436
MLS Listing,,Multi-Family (2-4 Unit),3 Annapolis St,Boston,MA,02125,1049900,8,4.0,Dorchester's Uphams Corner,3519,2711,1905,73,298,,Active,,,http://www.redfin.com/MA/Boston/3-Annapolis-St-02125/home/9064856,MLS PIN,72179219,N,Y,42.3172635,-71.0619252
MLS Listing,,Multi-Family (2-4 Unit),18-20 Lopez St,Cambridge,MA,02139,1695000,6,3.0,Cambridge,3204,2500,1886,74,529,,Active,,,http://www.redfin.com/MA/Cambridge/20-Lopez-St-02139/home/115553801,MLS PIN,72177885,N,Y,42.3613472,-71.1046574
MLS Listing,,Multi-Family (2-4 Unit),74 Moreland St,Somerville,MA,02145,1150000,5,3.0,Winter Hill,3309,5325,1910,74,348,,Active,,,http://www.redfin.com/MA/Somerville/74-Moreland-St-02145/home/11795592,MLS PIN,72177548,N,Y,42.3985168,-71.0967253
MLS Listing,,Multi-Family (2-4 Unit),173 Walnut St,Chelsea,MA,02150,545000,0,3.0,Chelsea,3414,1846,1920,75,160,,Active,,,http://www.redfin.com/MA/Chelsea/173-Walnut-St-02150/home/9010004,MLS PIN,72177178,N,Y,42.3934046,-71.0364138
MLS Listing,,Multi-Family (5+ Unit),465 Revere Beach Blvd,Revere,MA,02151,1200000,6,5.0,Revere,3994,10710,1939,75,300,,Active,,,http://www.redfin.com/MA/Revere/465-Revere-Beach-Blvd-02151/home/9019906,MLS PIN,72177011,N,Y,42.4264121,-70.981704
MLS Listing,,Multi-Family (2-4 Unit),76 Cedar St,Norwood,MA,02062,449000,4,2.0,Norwood,1724,5678,1911,76,260,,Active,,,http://www.redfin.com/MA/Norwood/76-Cedar-St-02062/home/8909312,MLS PIN,72176561,N,Y,42.1797557,-71.2075649
MLS Listing,,Multi-Family (2-4 Unit),124 Central Ave,Boston,MA,02136,510000,4,2.5,Hyde Park,2048,5221,1905,76,249,,Active,,,http://www.redfin.com/MA/Boston/124-Central-Ave-02136/home/9126413,MLS PIN,72176135,N,Y,42.2623861,-71.1190075
MLS Listing,,Multi-Family (2-4 Unit),47 Allen St,Brockton,MA,02301,329900,6,3.0,Brockton,2533,3528,1900,77,130,,Active,,,http://www.redfin.com/MA/Brockton/47-Allen-St-02301/home/16321671,MLS PIN,72175941,N,Y,42.0780804,-71.0176503
MLS Listing,,Multi-Family (2-4 Unit),21 Middleton St,Boston,MA,02124,549900,6,2.0,Dorchester,2234,2444,1905,77,246,,Active,,,http://www.redfin.com/MA/Boston/21-Middleton-St-02124/home/9100977,MLS PIN,72175818,N,Y,42.2834807,-71.0864709
MLS Listing,,Multi-Family (2-4 Unit),98 Clinton St,Brockton,MA,02302,329900,4,2.0,Brockton,1602,5663,1900,78,206,,Active,,,http://www.redfin.com/MA/Brockton/98-Clinton-St-02302/home/16320060,MLS PIN,72175777,N,Y,42.0681091,-71.0139678
MLS Listing,,Multi-Family (2-4 Unit),45 Lincoln,Malden,MA,02148,579900,4,2.0,Malden,1974,7288,1880,78,294,,Active,,,http://www.redfin.com/MA/Malden/45-Lincoln-St-02148/home/11400090,MLS PIN,72175577,N,Y,42.431168,-71.0731872
MLS Listing,,Multi-Family (2-4 Unit),178 S Main St,Attleboro,MA,02703,459000,5,4.0,Attleboro,4973,17344,1900,79,92,,Active,,,http://www.redfin.com/MA/Attleboro/178-S-Main-St-02703/home/15973516,MLS PIN,72175475,N,Y,41.9382789,-71.2843051
MLS Listing,,Multi-Family (5+ Unit),583-587 montello,Brockton,MA,02301,1449000,18,12.0,Brockton,7800,11282,1920,79,186,,Active,,,http://www.redfin.com/MA/Brockton/587-Montello-St-02301/home/16321337,MLS PIN,72175062,N,Y,42.0736149,-71.0173571
MLS Listing,,Multi-Family (5+ Unit),278 Main St,Brockton,MA,02301,2700000,33,17.0,Brockton,16550,10062,,79,163,,Active,,,http://www.redfin.com/MA/Brockton/278-Main-St-02301/home/16321674,MLS PIN,72175020,N,Y,42.079756,-71.019787
